name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_2486,9,AABBBBBCCAAABBDCCCAAAAADDDDEEEFADDDDEEFFFGDDDHHFFFGGGGHHFFFGGGGHHHFFIIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,113,Beginner,True,True
puzzle_9196,9,ABBBCCCCCABBBCCCCCAABBCCDDDAABBECDDDFBBEEEDGDFFBEEEGGDFFHHHGGGGHHHHIIIGGHHHHIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,114,Beginner,True,True
puzzle_7367,9,AAAABBCCDAAABBCCDDEEACCCCDDEAAACFFDDEEAAFFFFDEEAFFGGGDHHFFFGGGGHHHHIIIIGHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,115,Beginner,True,True
puzzle_1816,9,AAABBCDDDAABBCCCCDAACCCDDDDAEECFFFFDAEECFFFGDAEEGGGGGDAEEEHHHDDIIIIIHDDDIIIIHHHDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,116,Beginner,True,True
puzzle_7003,9,AAAAAAAAABAACCCADABBEEDCDDDBBEEDDDDDBBEEFFFGGHBBEFIFGGHHHEFIIIGHHHFFIIIGHHHFFFIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,117,Beginner,True,True
puzzle_2993,9,AAAAABBBBACABBBBBBACADDDBEBCCCEEEEEEFFCCFEGGGFFFFFFGGGFFFFFFGGGHHHHIIGGGHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,118,Beginner,True,True
puzzle_9503,9,AAAAAAAAABACCAAAADBBCCEEEEDBBCCCCEDDBBFFDDDDDGGFFFHDIDGGFFHHHIIGGFFFHHIIGGFFHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,120,Beginner,True,True
puzzle_8810,9,ABBBBCCDDAAAEBCCDDAEAEBCBBDEEEEBBBBDEEEEBBBDDFGGGGBHHIFFHHHHHHIFFFFIIHIIFFIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x.x.x..........x.x.x.x..........x..x.,120,Beginner,True,True
puzzle_76,9,AAAABBBCCAAADBBBCCAAADDBBCCAAEDDFBCCEEEGDFBBBEGGGFFHBBEEGFFFHHBGGGFIIIHBGGFFIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x......x...x......x...x,121,Beginner,True,True
puzzle_395,9,AABBBBBCCAAABBBCCCAAABDDDCCAAEEDEFCCAAEEEEFFCGAHEEFFFFGHHHIIIFFGHIIIIIIFGHHHIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,122,Beginner,True,True
puzzle_2066,9,AABCDDDDDAABCCCDDDAABBBEEDDAFFBBEEDDAFFFBEGGGAFFFHEGGGFFFHHHGGGIIFHHHHGGIIIIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,123,Beginner,True,True
puzzle_6218,9,AAABCCCDDAABBCCCDDAABCCEDDDABBEEEDDDABEEEFGGDAHEFFFGGGAHHFFIGIGAAHFFIIIIAAFFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x..xx.x..........x..x.,125,Beginner,True,True
puzzle_4241,9,AAAABBBBBACAABDDDDCCADDDDEDCCCDDDFEEGGCCDDFFEGGCCDHHFFGGGCHHHFHGIICCHHHHIIIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x...x,126,Beginner,True,True
puzzle_602,9,ABBBBBBCCAAAAABDCCAAAADDDCCADDDDDDCCEEEDFFFCCEEGFFFHHCGGGGIFHHHGGGGIHHIIGGIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,127,Beginner,True,True
puzzle_1600,9,AAAABBBBBACCAAAABBCCDAAAAAEDDDDFFFEEDDDDFFFEEGDDHHFFFEGGGIHHFEEGGIIIIFFEGGGIIIIIE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,128,Beginner,True,True
puzzle_7881,9,AAAABBCCCAAABBCCCCAABBCCCDDABBEFFDDDBBEEFFFDDGGEEEEFHHGGIIIEEHHGGHIHEEHHGGHHHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,129,Beginner,True,True
puzzle_1586,9,ABBBBCDDDAAAABCDDDAAAABCDDDAAEACCCCFEEEFFFFFFEGEFHFFFFEGGHHIFFFEGGHIIIIFEGGIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,130,Beginner,True,True
puzzle_2288,9,AAAAABBBBCAAADBBBBCCCDDBBBBEECDDDFFFEECCCCFFFECCCGGFFFECCGGHFHHEECIIHHHHEEIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,131,Beginner,True,True
puzzle_7568,9,AAABBBBCCAABBBBBCCAABDBBBCCAADDDEBFFGDDDDEBFFGDDDDEHFFGDDIIEHFFGGIIEEHHHGGEEEEEHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,132,Beginner,True,True
puzzle_5935,9,AABBBCCDDAABBCCCDDABBBCCCDDAABBCEEEDFABBCEEEGFFHIIIGEGHFHIIIGEGHHHHHGGEGHHHHHHGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,133,Beginner,True,True
puzzle_9430,9,AAAABBBBCADAABBCCCDDABBCCECDDDBBFFEEDDDFFFFFEDDDFFGGFGHHHGGGGGGHHHIIIIGGIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...xx.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x.x..,134,Beginner,True,True
puzzle_4003,9,ABBCCDDDDABBCCDDDDABBCDDEEEAACCCEEEFAAGCCCCFFAGGGGCFFGAAAGGGGGGAGGGHGIIIAAHHHHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x..........x.x..x.x....,135,Beginner,True,True
puzzle_6320,9,AAABBBBBBAAACCCCBBADAAACEBBDDAAEEEBBDDDEEEFFFDDGGFFFFHDGGGHHFFHDDIIHHHHHDDIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,136,Beginner,True,True
puzzle_7510,9,ABBBBBBCCADDDBBECCADDDBEECCAFFBBECCCAFFBBBGGCFFFBBBGGCFFHHHBBGGHFHHHIIIGHHHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,137,Beginner,True,True
puzzle_8276,9,AABBBCCCCAABBCCCDDABBBBCCDDBBBBBEDDFGGGBBEEFFGHHHEEFFFIHHHIEEFFIHHIIEEEFIIIIIEEEF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,138,Beginner,True,True
puzzle_8355,9,ABBBCCDDDABBBCCCDDABBCCCDDDABBCCCCEEFFFFGEEEEFFHFGGEEEFHHFFGGIIHHHFIIIIIHHHFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,139,Beginner,True,True
puzzle_1850,9,AAAABBBBBACADDDBBBACADDDDBBCCEEDFFBBCCEEEFFGGCCEEEFGGGCCCHEFFIICCHHEIFIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,140,Beginner,True,True
puzzle_3032,9,AAAAAABBBAACCADDBBAACCDDBBBCCCCDDEEECFCFGDDDECFFFGDEEECFGGGGEEEHFHHGHEIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,141,Beginner,True,True
puzzle_9253,9,AABBBCCCCAABBACCCCAAAAAACCCDDDAAEEEFDGGAGEEFFDDGGGFFFFDHGHIIIFFDHHHIIIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,142,Beginner,True,True
puzzle_3228,9,AABBBCCCCAADBBCCCCAADDDCCCCAADDDDEEEAAFGGGHEEFFFGHHHHEIFFFFHHEEIFFFIHHEEIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,143,Beginner,True,True
puzzle_3964,9,ABBBCCCCCAABBBCDDCAAABBDDDDAEEEBFFGDAEEEFFFGGAFFFFGGHGIFFFGGHHGIIFFGGHGGIIIIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,144,Beginner,True,True
puzzle_8080,9,AAABCCCDDABBBCCDDDABBCCCDDEAFBBFGDEEAFFFFGHHEIFFFGGGHHIFFFGGGHHIIIIGGHHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,145,Beginner,True,True
puzzle_8000,9,AAABBBBBBAAABBBBBBACCCBDDDEACCFDDDEEACFFFEEEEAGGHFEEEEGGGHFIIIIHHGHHIIIIHHHHHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,146,Beginner,True,True
puzzle_4086,9,AAABBBCCCDAAAABBCCDDAAACCCCEDAECCCCCEEEEECFFFEEGGHHHFFEEGGHHFFFGGGGHIIIFGGHHHIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,147,Beginner,True,True
puzzle_1275,9,AAABBBBCCAAAACCCCCAAAAACCCDEEEECCFDDEEEGGCFFDGGGGGCCFFGHHCCCCFFHHHHICCIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x.x.x..........x.x.x.x..........x..x.,148,Beginner,True,True
puzzle_9470,9,AAABBBBBBCAABBDDEECBBBDDEEECBBBFEEEECCGGFFEEHCCCGFFFHHCCGGGGFHHCIIIGGFFFIIIIGGFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,149,Beginner,True,True
puzzle_6999,9,AAABBCCDDABBBBCCDDAAACCCCDDAAAECEEEDFFAEEEEGGFFAEHEHGGFFIIHHHGGIFIIIHHGGIIIIIIHHG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,280,Medium,True,True
puzzle_6957,9,AAABBBBBBAAAABBBCBAADEEECCCFFDEEEEGCFFDEEEEGGFFDDDGGGGFFHDDGGGIHFHHHHIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,281,Medium,True,True
puzzle_281,9,AAAAABBBBAACAABBBBDACAEFFFFDACAEEFGGDDCEEFFGGDDCEHFGGGDDCCHHIIGDDCHHHIIIDDHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,281,Medium,True,True
puzzle_7528,9,ABBBBBBCCAAAABBDCCAEFFDDDCCEEFFDDDCCEGGFFDHCCEGGGFFHCCEGGGFIHHCEGIGIIHHHGGIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,282,Medium,True,True
puzzle_6294,9,AAAAAAABBAAAAABBBBCCCCCCBBBDDDCCCEBEDDDDCEEEEDFFDFGGGGDHFFFIGGGHHFFFIIIGHHHHFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,282,Medium,True,True
puzzle_3661,9,AABBBCCCCAABBCCCDDAABBDDDDEBBBDDDEEEFFBGDEEEEFFFGDGGEEFFHGGGGEIFFHHHHIEIFFHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,283,Medium,True,True
puzzle_95,9,AAAAAABBBCCCCDBBBBCCCCDDDBBCEECCDDFFEEEGGDDDFHGGGGDDDFHHGGGIIIFHHHHGIIIFHHHHGGIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,284,Medium,True,True
puzzle_1353,9,AABBCDDDDAABCCDDDDABBCCDEDDABBBBEEEEAFBBGEEHHFFBBGGEHHFFIGGGHHHFIIIGGHHHFIIIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,284,Medium,True,True
puzzle_4958,9,ABBBBBBCCABADCCCCCAAADDCCCCAEADDFFGGEEDDDFFGGEEEDDFFFGEEEHDGGGGEEHHHIGGGEEHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,285,Medium,True,True
puzzle_7014,9,AAABCCCCCABBBCDCCEAAABBDDEEAAABDDDEEFBBBGDDEEFBBBGGDHHFFIIGDDHHFFIIGGDDHFFFIIGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,285,Medium,True,True
puzzle_7125,9,AABBBBCCDAABBBBCDDAABEECCDFAAEECCGDFAAEEEGGFFAAEHHGFFFIAIHHGGFFIIIHHHGFFIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,286,Medium,True,True
puzzle_579,9,ABBBBBCCCAADDBBBCEAADDBFCCEAADFFFEEEAADGGFFEEDDDGGFFEEDHGGGGGEEDHHHIIIEEHHHHIIEEE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,286,Medium,True,True
puzzle_6980,9,AAAAAAAAAABBCCCCDDBBCCCEDDDBBBCCEEDDBFFFFEEDDBBFFFGEDDHBFFFGEIIHHGGGGGIIHHGGGGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,287,Medium,True,True
puzzle_627,9,AAAAAAABBCCAADBBBBCCADDBEEBCCCDDDEEBCFDDGDEEEFFFDGGEGEFFFFFGGGGHHHIIIIGIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,287,Medium,True,True
puzzle_2512,9,AAAAABBBBAAAAABBBBCCCAAADDBCCCAEEDDFCGCAEDDFFGGGEEDDFFGGGHEIIIFHHHHEIIIFHHHEEIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,288,Medium,True,True
puzzle_9533,9,AAABBCDDDAAABCCCDDAAABBCCDDEEBBBCCCFEEBBCCFFFEEGGCFFFFEEGGHHHHFEGGGHHHHHGGGGIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x......x.....x....x.x..,289,Medium,True,True
puzzle_7900,9,AAAABBBCCADDABBBCCDDDABBECCDDFFBBEEEDDFGBEEEEDDFGGEEHEIDFFGGEHHIDIIIGHHHIIIIIGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,289,Medium,True,True
puzzle_4227,9,AAAABCCCCAAABBBBCDAAAEEEBCDAFEEGCCCDFFEGGGGDDFFGGGDDDDFFGGDDDDHIFIIIIHDHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,290,Medium,True,True
puzzle_1165,9,AAAABBCCCAADABBBCCDDDABBCCCDDDDDBCCCEEEDDBCFFEEEEEGFFHEEEGGGFFHIIGGGGHHHIIIGGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...xx.....x....x.x....,290,Medium,True,True
puzzle_3078,9,AAABBCCCCDABBBBCCCDAAEEBCCCDDDDEEEECDDDDEFFFCGGGDEFHFFIGGGGHHHHIIIIGHHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,291,Medium,True,True
puzzle_7274,9,AAABBBBCCAAABBBBCCAAABBBDCCAEEEBDDCCFFEGGDDDCFEEEGHHHHFEEGGGHHHFEEIIIIHHFFFIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,291,Medium,True,True
puzzle_1397,9,AABBBBBBBACCCCCDDBACCCCDDDBAAACCDDDEAFGGCDEEEFFGGGEEHEFFFGGGEHHIFIGGHHHHIIIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,292,Medium,True,True
puzzle_191,9,AAAAAAAAABBACADDDDBBACAADEEBBCCCCFEEBGGGFFFEEHGGFFFFEEHGGFFFFEEHHGGGIEEEHHGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,292,Medium,True,True
puzzle_8246,9,AAABBBBBBAAAACBBBBADACCCEBFADCCECEFFDDCCEEEFFDGGHHEEFFDDGGHHIFIGDGHHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,293,Medium,True,True
puzzle_1096,9,AAAABBBBBCCCAABBBDCCCCEEEBDCCCEEEEEDFCCFFGGEDFFFFFGGDDFFHHFGGGDHHHIGGDDDHIIIIIIID,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,293,Medium,True,True
puzzle_2528,9,ABBBCCCCCAABBBCCCCABBBBCCDDAAAAAEEDDAFFEEEGDDFFFEGGGDDFFFFGGGHHFFIIGHHHHFFFIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,294,Medium,True,True
puzzle_4657,9,AABCCCCCDABBCCCEEDABBFFFEEDABFFFFEDDAAFFFGEDDAAAFGGEEDAHHIIGGDDHHIIIGGDDHHIIIIIDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,295,Medium,True,True
puzzle_9380,9,AAABBBCCCADAABBBCEADBBBBCCEADDDDBCEEDDFFFGGEHIDFFFGEEHIDDFFGGEHIIIIFGGHHIIIIIGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,295,Medium,True,True
